tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/rect_9,1.0,0.1,0.6418223503481998,0.664865975703034,0.5761995157345524,0.0,0.5019607843137255,0.5019607843137255,0.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3
svg/rect_8,0.8888888888886696,0.1,0.6418223503481998,0.664865975703034,0.5761995157345524,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3
svg/rect_7,0.7777777777778326,0.1,0.6418223503481998,0.664865975703034,0.5761995157345524,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,0.125,0.125,0.125,1.0,1.0,1.0,1.0,0.3
svg/rect_6,0.6666666666665022,0.1,0.6418223503481998,0.664865975703034,0.5761995157345524,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,1.0,0.3
svg/rect_5,0.5555555555556652,0.1,0.6418223503481998,0.664865975703034,0.5761995157345524,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,0.375,0.375,0.375,1.0,1.0,1.0,1.0,0.3
svg/rect_4,0.4444444444443348,0.1,0.8437454479910101,0.3237714119251891,0.5889826223083583,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.3
svg/rect_3,0.3333333333334978,0.1,0.8591862061082226,0.3801437276085402,0.46408316541064415,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,0.625,0.625,0.625,1.0,1.0,1.0,1.0,0.3
svg/rect_2,0.2222222222221674,0.1,0.6783500172144098,0.5126410464884499,0.35610187075362293,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.3
svg/rect_1,0.11111111111133042,0.1,0.5837013090444685,0.6316594637243124,0.29808289435239127,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,0.875,0.875,0.875,1.0,1.0,1.0,1.0,0.3
svg/rect,0.0,0.1,0.6491741120303169,0.6994501175048645,0.3403192038788111,0.0,0.5019607843137255,0.5019607843137255,0.1,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3
